misc/nupdates,misc/total_timesteps,fps,eprewmean,loss/policy_entropy,loss/policy_loss,loss/value_loss
3500,1260360,309,12.871168679999998,1.3297729730606078,-0.0056803467683494095,0.6869517505168915
3520,1267560,309,8.16401849,1.3293519616127014,-0.0036493204534053802,2.274749517440796
3540,1274760,309,11.62605925,1.3284595727920532,0.016044516861438752,21.795459079742432
3560,1281960,309,6.581053639999999,1.3273466944694519,0.006726097111823037,19.121503978967667
3580,1289160,309,7.104290229999999,1.326924479007721,-0.004802968353033066,22.7518009185791
3600,1296360,309,9.53208931,1.326837182044983,0.002584792673587799,17.19042911529541
3620,1303560,309,8.498688920000001,1.3261211156845092,-0.003470653295516968,11.783930563926697
3640,1310760,310,9.43158186,1.3257347464561462,0.0019133448600769042,32.705959510803225
3660,1317960,310,10.99762263,1.3255732655525208,-0.004634052515029907,11.447458124160766
3680,1325160,310,10.25335488,1.3249439597129822,-0.003190246969461441,11.896079242229462
3700,1332360,310,12.674298940000002,1.3234119534492492,0.014220983907580375,15.792056119441986
3720,1339560,310,14.052778640000001,1.3210022449493408,0.002237590029835701,11.628659427165985
3740,1346760,310,13.863486739999999,1.321118700504303,-0.0026122100651264192,0.9676005125045777
3760,1353960,310,8.615919250000001,1.3207593202590941,6.066635251045227e-05,21.851652717590333
3780,1361160,311,11.015149230000002,1.3209675312042237,-0.0015427973121404648,3.266349196434021
3800,1368360,311,14.10463567,1.3205148458480835,-0.007449834048748017,19.91537711620331
3820,1375560,311,11.658474919999998,1.3199571132659913,0.02314962593372911,38.17015552520752
3840,1382760,311,11.871510830000002,1.3195237994194031,0.00014405741821974516,25.04678955078125
3860,1389960,311,10.605387709999997,1.3191617131233215,0.01050759358331561,27.97749767303467
3880,1397160,311,17.802307719999998,1.3190105557441711,-0.000987827219069004,9.756410908699035
3900,1404360,311,12.315454500000001,1.3185760021209716,0.008609667327255011,19.745338439941406
3920,1411560,311,16.350623419999998,1.317510187625885,-0.0001650514081120491,8.971048003435135
3940,1418760,312,14.839272780000002,1.3171916484832764,-0.0131222371943295,28.05883944928646
3960,1425960,312,12.223665579999999,1.3179691553115844,-1.4990009367465973e-05,21.757911038398742
3980,1433160,312,10.106154420000001,1.3189332246780396,0.003832637891173363,30.675767135620116
4000,1440360,312,10.87757026,1.3183090686798096,-0.003880681097507477,0.7787794888019561
4020,1447560,312,13.147424860000001,1.318248438835144,-0.007229750172700733,29.752395343780517
4040,1454760,312,13.127489930000001,1.3179767727851868,-0.0023835420608520506,12.575631523132325
4060,1461960,312,16.15692251,1.3175378322601319,0.0030195726940291934,14.710059213638306
4080,1469160,312,9.568249920000001,1.3173614621162415,-0.004390830546617508,0.8689340233802796
4100,1476360,312,14.090274709999996,1.3168137550354004,-0.0042164169251918794,7.7473667621612545
4120,1483560,313,9.86561447,1.3172466278076171,0.010011422634124755,15.971909981966018
4140,1490760,313,11.138131759999998,1.3169787406921387,0.014344283752143383,14.534771800041199
4160,1497960,313,6.241086520000001,1.3168486118316651,-0.005800786986947059,31.476901006698608
4180,1505160,313,11.305413139999995,1.3159496545791627,-0.007346801459789276,14.239233946800232
4200,1512360,313,11.382195040000001,1.314629900455475,-0.004423730820417404,42.735588455200194
4220,1519560,313,8.32284747,1.31527179479599,0.003311996441334486,43.420021057128906
4240,1526760,313,7.7555382900000005,1.315837812423706,-0.00012013688683509827,17.102009582519532
4260,1533960,313,12.265371609999999,1.315699541568756,-0.006049919314682484,22.562718987464905
4280,1541160,313,11.620135709999998,1.3173727989196777,-0.012947132438421249,7.90009788274765
4300,1548360,313,12.944930849999999,1.3176390171051025,0.0039441056549549105,22.030584478378294
4320,1555560,314,17.72318658,1.3173023462295532,0.0020843738690018653,6.461522883176803
4340,1562760,314,14.950801330000001,1.3172699213027954,-0.0010644529014825822,11.15706616640091
4360,1569960,314,15.29113423,1.3175175070762635,-0.011844420433044433,9.753192985057831
4380,1577160,314,15.61556187,1.3165885090827942,-0.013658498227596284,3.4115968346595764
4400,1584360,314,13.70273777,1.3160834431648254,-0.009889743803068996,1.3259795129299163
