misc/nupdates,misc/total_timesteps,fps,eprewmean,loss/policy_entropy,loss/policy_loss,loss/value_loss
1120,403560,303,0.74587519,1.3756169557571412,-0.005510786175727844,10.894372463226318
1140,410760,303,0.2429982400000006,1.3746103525161744,-0.0016266711056232453,17.71047019958496
1160,417960,303,2.4706659000000006,1.3746147871017456,0.0026341505348682404,2.749512720108032
1180,425160,303,3.254933490000001,1.3738556385040284,-0.004925110936164856,11.279517889022827
1200,432360,303,0.6119654899999997,1.373982560634613,-0.006068936735391617,8.765735197067261
1220,439560,303,3.545055129999999,1.3742653012275696,-0.008418305590748788,14.738400602340699
1240,446760,303,3.0086572499999993,1.3738722920417785,-0.0038330873474478723,5.060634648799896
1260,453960,303,5.044341430000002,1.373127555847168,0.002282211184501648,21.099137592315675
1280,461160,303,2.6168523899999996,1.3710510373115539,-0.0020277773961424827,13.828316593170166
1300,468360,303,4.193019390000001,1.3716594219207763,-0.00778620969504118,18.286015510559082
1320,475560,303,4.13890589,1.3710149288177491,-0.001887277141213417,16.94489243030548
1340,482760,303,2.52995284,1.3700132846832276,-0.006380508840084076,15.664079475402833
1360,489960,303,2.7919160199999995,1.369854998588562,-0.0012011427897959948,14.318288421630859
1380,497160,303,7.05560786,1.3684637188911437,-0.002860472584143281,19.49942045211792
1400,504360,303,5.2934494800000005,1.367755126953125,-0.003335989578044973,5.459945389628411
1420,511560,303,3.2097992,1.3687510371208191,-0.0032651707530021667,6.507206964492798
1440,518760,303,6.21591678,1.367979395389557,-0.00194290429353714,6.120412802696228
1460,525960,303,5.06351782,1.3680243372917176,0.005946511030197143,19.379033756256103
1480,533160,303,6.896280220000001,1.3667287468910216,-0.002840744983404875,23.09511022567749
1500,540360,303,4.76717392,1.3665411591529846,-0.004051147401332856,23.12316789627075
1520,547560,303,5.28964923,1.36630517244339,0.006624579802155495,14.126416605710983
1540,554760,304,7.587383470000001,1.3665235042572021,0.005502391490153968,24.758264446258544
1560,561960,304,6.41949298,1.3657546997070313,-0.0019271917641162871,11.54157259464264
1580,569160,304,4.72502409,1.3654069781303406,0.006341906264424324,14.037449806928635
1600,576360,304,2.5426157200000006,1.3651362538337708,-0.0025352157652378084,10.73037029504776
1620,583560,304,7.663194670000001,1.3641525506973267,-0.004614525288343429,6.965692389011383
1640,590760,304,4.945816739999999,1.3635088443756103,-0.006372075527906418,21.3874742269516
1660,597960,304,4.2165009200000005,1.363581943511963,-0.0021822728216648103,8.35944743156433
1680,605160,304,4.10587864,1.362916851043701,-0.003374429093673825,5.285401701927185
1700,612360,304,0.30201829000000013,1.3627935290336608,-0.010356704890727996,14.09483470916748
1720,619560,304,1.2499049500000001,1.3637029767036437,-0.005029055662453175,0.6658104658126831
1740,626760,304,6.442946009999999,1.3630970001220704,-0.004395681619644165,10.018262338638305
1760,633960,304,5.157714039999999,1.3630274891853333,-0.0005968883633613586,10.617515909671784
1780,641160,304,8.75787905,1.3622947335243225,-0.004348507476970553,2.976326513290405
1800,648360,304,8.28590871,1.3620994329452514,-0.001965954899787903,7.721410262584686
1820,655560,304,7.271324160000001,1.36043039560318,0.0005458295345306396,8.89297957420349
1840,662760,304,3.3736699800000003,1.360273003578186,-0.007046154141426087,7.314297318458557
1860,669960,304,5.17408805,1.3601285696029664,-0.005443951487541199,6.210641002655029
1880,677160,304,10.62583124,1.3598668694496154,-0.010235481616109609,1.672451800107956
1900,684360,305,7.074470229999999,1.3601896286010742,-0.005615001590922475,7.552386140823364
1920,691560,305,8.0537627,1.3597620964050292,-0.005285876989364624,9.87800590991974
1940,698760,305,7.04052336,1.360258662700653,-0.00468449778854847,24.217403984069826
1960,705960,305,7.958987359999998,1.3602208137512206,-0.0053354095667600635,3.3078830242156982
1980,713160,305,8.47106409,1.359222674369812,-0.0036301765590906142,23.92283504009247
2000,720360,305,11.70105773,1.3584925055503845,-0.00012711621820926666,24.732127475738526
2020,727560,305,9.361115809999998,1.3581429839134216,-0.007461202517151833,12.398351573944092
2040,734760,305,8.34693045,1.3584964990615844,0.002001083642244339,15.140475273132324
2060,741960,305,7.49590987,1.3574333548545838,-0.001125875674188137,6.52411527633667
2080,749160,305,8.064119459999999,1.3566959261894227,-0.009881068021059036,17.289324736595155
2100,756360,305,4.68457739,1.3570287704467774,0.0017661795020103455,17.857016384601593
2120,763560,305,7.41695615,1.3585463166236877,-0.005116176605224609,36.75529537200928
2140,770760,305,6.7786607100000005,1.359077262878418,-0.0005985051393508911,6.499786758422852
2160,777960,305,6.532087639999999,1.3587632656097413,-0.01811897698789835,4.880055296421051
2180,785160,305,5.91350185,1.3591357827186585,-0.005726980790495872,13.265664768218993
2200,792360,305,9.50134168,1.3594202995300293,-0.004614951834082603,9.146654069423676
2220,799560,305,8.78822783,1.3586360812187195,-0.004388666898012161,5.832745057344437
2240,806760,305,7.10591573,1.3588567614555358,-0.01158812833018601,2.740261173248291
2260,813960,305,6.19858998,1.3599276065826416,-0.00399220877152402,3.4234175801277162
2280,821160,305,5.35456629,1.3588832497596741,-0.011000607907772065,1.456100058555603
2300,828360,305,3.11461134,1.3584797859191895,-0.0027992513030767443,5.676021862030029
2320,835560,305,6.759695669999998,1.3574422240257262,-0.006528703984804452,34.76371984481811
2340,842760,305,2.8193880800000004,1.3569782614707946,-0.0036492720246315002,28.021054363250734
2360,849960,305,6.033800349999999,1.3559895873069763,0.003479386121034622,34.87846298217774
2380,857160,305,8.993788219999999,1.3558018326759338,0.0019687898457050323,16.102622413635252
2400,864360,305,8.835501650000001,1.3552162885665893,-0.007777267321944237,13.16239583492279
2420,871560,305,8.777984879999998,1.3551412343978881,0.01052817739546299,12.293670129776
2440,878760,305,5.27708431,1.3554736852645874,-0.0061696917749941346,28.977936458587646
2460,885960,305,9.402309149999999,1.3546968460083009,-0.0008508550003170967,13.4618785738945
2480,893160,305,7.13450663,1.355355405807495,0.00546172633767128,14.991738843917847
2500,900360,305,6.734329799999999,1.3551023483276368,0.021538067050278185,16.483595085144042
2520,907560,305,6.52768317,1.354862356185913,-0.002412980794906616,31.65048246383667
2540,914760,305,5.21251979,1.3557586073875427,-0.0028811272233724592,9.090958678722382
2560,921960,305,5.45311137,1.355700385570526,-0.0047309273853898045,12.68119294643402
2580,929160,305,8.699389150000002,1.3558655738830567,-0.00597403421998024,20.683833122253418
2600,936360,305,7.53366617,1.3557940006256104,-0.006608297768980265,8.887960994243622
2620,943560,305,3.8553040099999993,1.3543460488319397,-0.00562924612313509,2.9853259563446044
2640,950760,305,7.710979450000001,1.3551373600959777,-0.006590215861797333,6.095414805412292
2660,957960,305,10.71007123,1.355858051776886,-0.004681158438324928,5.1725802540779116
2680,965160,305,9.744639949999998,1.3558846712112427,-0.004892677068710327,8.82991589307785
2700,972360,306,7.59361948,1.3558366656303407,-0.0037117641419172286,20.998798656463624
2720,979560,306,9.43340927,1.3562027096748352,-0.00223979651927948,16.263642978668212
2740,986760,306,6.7990287999999985,1.3555165886878968,-0.004854319617152214,24.600058579444884
2760,993960,306,7.9617179899999995,1.3542393565177917,-0.009706622734665871,5.876519989967346
