misc/nupdates,misc/total_timesteps,fps,eprewmean,loss/policy_entropy,loss/policy_loss,loss/value_loss
8120,2923560,313,17.090509280000003,1.340215003490448,-0.0074283450841903685,13.330192887783051
8140,2930760,313,16.53839182,1.3395087361335754,-0.007403053529560566,2.1232949256896974
8160,2937960,313,15.49578951,1.339437448978424,0.0020185522735118866,19.70096551179886
8180,2945160,313,19.49209677,1.3393261313438416,0.003088293969631195,14.538390585780144
8200,2952360,313,14.29498319,1.3393753051757813,-0.006387733668088913,32.60430936813354
8220,2959560,313,13.993405110000001,1.3403721570968627,-0.0128122016787529,22.67653057575226
8240,2966760,313,15.91340478,1.3395174503326417,-0.009632973372936249,24.295674520730973
8260,2973960,313,16.03978719,1.33930162191391,-0.0004660593462176621,6.90298718214035
8280,2981160,313,17.472887389999997,1.3404953479766846,0.005631502531468868,23.407043647766113
8300,2988360,313,17.98002867,1.33912193775177,0.004298555897548795,6.672355508804321
8320,2995560,313,17.87756386,1.3380866169929504,0.007940801978111266,9.441028612852097
8340,3002760,313,20.616962530000002,1.3378986716270447,-0.0024918243288993835,3.831112824380398
8360,3009960,313,21.46291841,1.3379371285438537,-0.009050022857263685,0.6310997724533081
8380,3017160,313,18.659562969999996,1.3373964309692383,-0.007493618503212928,4.655576179921627
8400,3024360,313,16.096136880000003,1.3379440188407898,-0.010608287691138685,2.845809842646122
8420,3031560,313,15.82210965,1.338921594619751,0.004232178814709187,39.18459415435791
8440,3038760,313,14.449485399999999,1.3375756382942199,0.000876257591880858,36.62476806640625
8460,3045960,313,8.925660580000002,1.3374901056289672,0.0017819643020629884,13.409656751155854
8480,3053160,313,15.533274,1.3372082352638244,-0.00668889693915844,28.400494480133055
8500,3060360,313,14.329464199999995,1.3383086442947387,-0.0004616886377334595,22.663319689035415
8520,3067560,313,11.854904119999999,1.3383356213569642,-0.010788515256717802,36.3023759841919
8540,3074760,313,14.827066140000001,1.3384668231010437,-0.005373529344797135,18.97326346039772
8560,3081960,313,15.131027529999999,1.3398508787155152,-0.012305162847042084,2.63396817445755
8580,3089160,313,15.073019559999999,1.3408613562583924,-0.01037946492433548,1.9694778248667717
8600,3096360,313,13.695891959999999,1.3419403433799744,0.004137729853391647,34.29353723526001
8620,3103560,313,12.31557269,1.3419363856315614,-0.01620931550860405,23.942677974700928
8640,3110760,313,17.889512899999996,1.3421587228775025,0.009400106966495514,17.47042091935873
8660,3117960,313,15.794635110000002,1.3437518239021302,0.00989041905850172,31.307962036132814
8680,3125160,313,11.289937700000001,1.3447377800941467,0.002130305767059326,25.167881521582604
8700,3132360,313,14.83405115,1.3439682006835938,0.0018040971830487252,14.034500181674957
8720,3139560,313,15.171242590000002,1.34428790807724,0.01959235817193985,12.853378894925118
8740,3146760,313,17.27504613,1.3438794374465943,-0.00445171557366848,22.806986618041993
8760,3153960,313,15.300730990000002,1.345000398159027,-0.002006036043167114,15.764508664608002
